ID Cortex	Empresa analisada	Produto analisado	Data	Título	ID análise de mídia	Veículo	Status classificação	Assunto específico	Assunto Específico Sugerido	ID Assunto Específico Sugerido
1038972	BTG Pactual	-	2020-01-27	"BTG Pactual inicia cobertura de XP com recomendação neutra ""por enquanto"" e preço"	52080	Revista Época Negócios	Classificado	Recomendações	Recomendações	4891
1036124	BTG Pactual	-	2020-01-22	Quanto investir em renda fixa e em ações? Veja as indicações por perfil	51943	Exame	Classificado	Conte com a ajuda da assessoria BTG Pactual digital na hora de investir	Conte com a ajuda da assessoria BTG Pactual digital na hora de investir	4785
1036078	BTG Pactual	-	2020-01-22	Hering perde mais de R$ 600 milhões em um dia	51935	MSN	Classificado	BTG analisa a empresa: Hering	Hering perde mais de R$ 600 milhões em um dia	4828
1037661	BTG Pactual	-	2020-01-24	Eficiência no sistema financeiro	52046	Jornal do Commercio	Classificado	BNB se destaca entre os bancos nacionais	Eficiência no sistema financeiro	4871
1036419	BTG Pactual	-	2020-01-22	Recuperação externa ajuda Ibovespa, mas coronavírus e Petrobras ficam no radar	51962	Terra	Classificado	BTG analisa desempenho da bolsa	BTG analisa desempenho da bolsa	4838
1035413	BTG Pactual	-	2020-01-21	Positivo fará oferta de ações (follow on) que pode girar até R$ 521,1 milhões	51884	Revista IstoÉDinheiro	Classificado	BTG coordena oferta da Positivo	BTG coordena oferta da Positivo	4815
1035297	BTG Pactual	-	2020-01-21	Com faturamento bilionário, Estapar amplia atuação na região	51872	Diário do Grande ABC	Classificado	BTG é socio da Estapar	Com faturamento bilionário, Estapar amplia atuação na região	4808
1035576	BTG Pactual	-	2020-01-21	Goldman Sachs espera ROEs de grandes bancos no Brasil pressionados no 4º	51905	Yahoo Brasil	Classificado	BTG e Inter devem apresentar ROEs mais altos	BTG e Inter devem apresentar ROEs mais altos	4820
1037618	BTG Pactual	-	2020-01-23	Emissões no exterior trazem viés de queda ao dólar	52043	Valor Econômico	Classificado	BTG analisa o dólar	Emissões no exterior trazem viés de queda ao dólar	4867
1037860	BTG Pactual	-	2020-01-23	Dados do IABR mostram demanda forte por aço longo e ainda fraca por aço plano, dizem analistas	52050	AGÊNCIA ESTADO	Classificado	BTG analisa cenário das siderúrgicas	-	-
1036830	BTG Pactual	-	2020-01-23	Investidor sinaliza em Davos retorno da confiança no Brasil	51993	Yahoo Brasil	Classificado	BTG participa do Fórum Econômico Mundial em Davos	Investidores em Davos sinalizam que Brasil está na moda outra vez	4840
1037097	BTG Pactual	-	2020-01-23	Na China, vender carne é um negócio para os gigantes?	52025	Valor Econômico	Classificado	BTG coordena oferta da Minerva	BTG coordena oferta da Minerva	4848
1036629	BTG Pactual	-	2020-01-22	Valor de mercado da XP supera R$100 bilhões	51975	Revista Época Negócios	Classificado	XP ultrapassa valor de mercado de 100 bilhões de reais	Valor de mercado da XP supera R$100 bilhões	4841
1036862	BTG Pactual	-	2020-01-22	Inversión extranjera en 2020, entre más crecimiento y retos políticos	51996	El Tiempo	Classificado	BTG analisa economia colombiana	Inversión extranjera en 2020, entre más crecimiento y retos políticos	4845
1037408	BTG Pactual	-	2020-01-23	Davos Investors Show Confidence in Brazil	52039	Folha de S.Paulo	Classificado	BTG participa do Fórum Econômico Mundial em Davos	Davos Investors Show Confidence in Brazil	4866
1036588	BTG Pactual	-	2020-01-22	Valor de mercado da XP supera R$100 bilhões	51967	UOL	Classificado	XP ultrapassa valor de mercado de 100 bilhões de reais	Valor de mercado da XP supera R$100 bilhões	4841
1035557	BTG Pactual	-	2020-01-21	Ação da Cia. Hering despenca até 12% após dados operacionais fracos; TIM e Marisa sobem com recomendações	51900	Infomoney	Classificado	BTG coordena oferta da Positivo	BTG coordena oferta da Positivo	4816
1036702	BTG Pactual	-	2020-01-22	Ibovespa recupera os 118 mil pontos com melhora externa; trégua em bancos e alta de B3 ajudam	51979	Terra	Classificado	BTG analisa desempenho da bolsa	Ibovespa recupera os 118 mil pontos com melhora externa; trégua em bancos e alta de B3 ajudam	4842
1035285	BTG Pactual	-	2020-01-21	BNB: maior eficiência do País	51871	Jornal do Commercio	Classificado	BTG está no rankingo das 10 melhores performances	BNB: maior eficiência do País	4807
1037862	BTG Pactual	-	2020-01-24	PSC: Infeciados por coronavirus na china chegam a 830; total de mortes sobe para 25	52051	AGÊNCIA ESTADO	Classificado	BTG analisa cenário das siderúrgicas	BTG analisa cenário das siderúrgicas	4873
1036086	BTG Pactual	-	2020-01-22	Hering perde mais de R$ 600 milhões em 1 dia	51939	Estadão	Classificado	BTG analisa a empresa: Hering	Hering perde mais de R$ 600 milhões em um dia	4828
1037290	BTG Pactual	-	2020-01-23	Cautela externa endossa realização de lucros guiada por Vale e Petrobras; Carrefour sobe	52034	Reuters Brasil	Classificado	Ações do BTG	Ações do BTG	4862
1036458	BTG Pactual	-	2020-01-22	Caixa vai devolver ao menos R$ 10 bilhões ao Tesouro em 2020	51965	UOL	Classificado	Caixa pretende se desfazer da fatia do Banco Pan ainda este ano	Caixa vai devolver ao menos R$ 10 bilhões ao Tesouro em 2020	4839
1023433	BTG Pactual	-	2020-01-13	Cresce busca por ouro, visto como porto seguro para o investimento	51545	O Globo	Classificado	Contratos de ouro na bolsa brasileira	Cresce busca por ouro, visto como porto seguro para o investimento	4672
1023237	BTG Pactual	-	2020-01-12	Brasileiros criam um 'Ibovespa' das criptomoedas	51534	Revista Época Negócios	Classificado	BTG comercializa cotas da Hashdex	Brasileiros criam um 'Ibovespa' das criptomoedas	4661
1022433	BTG Pactual	-	2020-01-10	Coluna do Broadcast: Bradesco e Itaú não venderão fatia no IRB Brasil Re após fim de restrição	51494	AGÊNCIA ESTADO	Classificado	BTG citado em CV	Coluna do Broadcast: Bradesco e Itaú não venderão fatia no IRB Brasil Re após fim de restrição	4655
1019222	BTG Pactual	-	2020-01-04	Qualicorp, BTG e Via Varejo tiveram alta acima dos três dígitos em 2019. Mas será que ainda vale apostas nelas em 2020? - https://www.infomoney.com.br/mercados/turn-around-e-aquisicoes-as-historias-das-acoes-que-mais-subiram-no-ibovespa-em-2019-e-o-que-esperar-para-2020/	51323	Infomoney	Classificado	Ações do BTG	Qualicorp, BTG e Via Varejo tiveram alta acima dos três dígitos em 2019. Mas será que ainda vale apostas nelas em 2020? - https://www.infomoney.com.br/mercados/turn-around-e-aquisicoes-as-historias-das-acoes-que-mais-subiram-no-ibovespa-em-2019-e-o-que-esperar-para-2020/	4586
1022257	BTG Pactual	-	2020-01-10	ENTREVISTA-Caixa Econômica vai acelerar negócios ligados ao setor imobiliário em 2020	51481	Yahoo Brasil	Classificado	Caixa pretende se desfazer da fatia do Banco Pan ainda este ano	Caixa pretende se desfazer da fatia do Banco Pan ainda este ano	4650
1023174	BTG Pactual	-	2020-01-12	Brasileiros criam um 'Ibovespa' das criptomoedas	51528	UOL	Classificado	BTG comercializa cotas da Hashdex	Brasileiros criam um 'Ibovespa' das criptomoedas	4661
1020314	BTG Pactual	-	2020-01-07	Bancos e Petrobras ditam nova queda do Ibovespa; Marfrig sobe	51391	Yahoo Brasil	Classificado	Ações do BTG	Ações do BTG	4607
1021837	BTG Pactual	-	2020-01-09	Otro fichaje de Briones: economista jefe de BTG para América Latina ingresará a Hacienda	51460	Diario Financiero	Classificado	Economista-chefe do BTG para a América Latina entrará no Tesouro	Otro fichaje de Briones: economista jefe de BTG para América Latina ingresará a Hacienda	4635
1020614	BTG Pactual	-	2020-01-07	Bancos e Petrobras pressionam 3º queda seguida, mas Ibovespa segue no azul em 2020	51403	Reuters Brasil	Classificado	Ações do BTG	Bancos e Petrobras pressionam 3º queda seguida, mas Ibovespa segue no azul em 2020	4611
1023287	BTG Pactual	-	2020-01-12	Brasileiros criam um 'Ibovespa' das criptomoedas	51535	Correio Popular	Classificado	BTG comercializa cotas da Hashdex	Brasileiros criam um 'Ibovespa' das criptomoedas	4661
1023836	BTG Pactual	-	2020-01-13	Bancos Itaú e Indusval entram no mercado de energia	51575	MSN	Classificado	BTG citado em CV	Itaú e Banco Indusval entram em comercialização de energia elétrica	4677
1021601	BTG Pactual	-	2020-01-09	Copel quer importar energia do Paraguai; mira vendas no mercado livre no Brasil	51451	Yahoo Brasil	Classificado	BTG importa energia de Uruguai e Argentina desde 2019	Copel quer importar energia do Paraguai; mira vendas no mercado livre no Brasil	4631
1019599	BTG Pactual	-	2020-01-06	Ibovespa recua e vai abaixo de 117 mil pontos com aumento de tensão geopolítica; Natura sobe	51333	BOL	Classificado	BTG analisa desempenho da bolsa	Ibovespa recua e vai abaixo de 117 mil pontos com aumento de tensão geopolítica; Natura sobe	4595
1022657	BTG Pactual	-	2020-01-11	Caixa planeja impulsionar segmento em 2020	51510	Diário do Comércio	Classificado	Caixa que se desfazer, ainda este ano, de sua participação no Banco PAN	Caixa pretende se desfazer da fatia do Banco Pan ainda este ano	4650
1020037	BTG Pactual	-	2020-01-06	Bancos têm vencimentos de US$ 18 bi até 2022	51359	Valor Econômico	Classificado	Bancos emitem bônus internacionais	Bancos têm vencimentos de US$ 18 bi até 2022	4598
1017641	BTG Pactual	-	2020-01-01	JBS: acordo de acionistas entre J&F e BNDESPar perde validade	51276	Revista Istoé	Classificado	BTG coordena oferta da JBS	BTG coordena oferta da JBS	4565
1020127	BTG Pactual	-	2020-01-07	Bancos têm vencimentos de US$ 18 bi até 2022	51367	Valor Econômico	Classificado	Bancos emitem bônus internacionais	Conteúdo exclusivo. Para continuar escolha uma opção	4599
1023396	BTG Pactual	-	2020-01-13	Cenário para inflaçãoem2020 continua tranquilo	51538	Valor Econômico	Classificado	BTG Pactual analisa Selic	Cenário para inflaçãoem2020 continua tranquilo	4669
1022376	BTG Pactual	-	2020-01-10	Justiça suspende contrato da Copel com Rothschild para venda de ativos de telecom	51488	UOL	Classificado	BTG analisa a empresa: Copel	Justiça suspende contrato da Copel com Rothschild para venda de ativos de telecom	4653
1023193	BTG Pactual	-	2020-01-12	Brasileiros criam um 'Ibovespa' das criptomoedas	51530	BOL	Classificado	BTG comercializa cotas da Hashdex	Brasileiros criam um 'Ibovespa' das criptomoedas	4661
1023032	BTG Pactual	-	2020-01-12	Brasileiros criam um 'Ibovespa' das criptomoedas	51518	Terra	Classificado	BTG comercializa cotas da Hashdex	Brasileiros criam um ‘Ibovespa’ das criptomoedas	4661
1019686	BTG Pactual	-	2020-01-06	Natura & Co eleva previsão de sinergias após concluir compra da Avon	51347	Yahoo Brasil	Classificado	BTG analisa a empresa: Natura	Natura & Co eleva previsão de sinergias após concluir compra da Avon	4597
1024504	BTG Pactual	-	2020-01-14	Petrobras conclui venda de fatia na PO&GBV e encerra atividades na África	51590	Diário do Grande ABC	Classificado	Petrobras vende fatia de 50% da Petrobras Oil & Gas B.V.	Petrobras conclui venda de fatia na PO&GBV e encerra atividades na África	4686
1017627	BTG Pactual	-	2020-01-01	JBS: acordo de acionistas entre J&F e BNDESPar perde validade	51273	UOL	Classificado	BTG coordena oferta da JBS	BTG coordena oferta da JBS	4565
1023427	BTG Pactual	-	2020-01-13	Cinco construtoras devem entrar na Bolsa e movimentar R$ 5 bilhões	51543	Estadão	Classificado	BTG analisa mercado imobiliário	BTG analisa mercado imobiliário	4632
1019670	BTG Pactual	-	2020-01-06	Natura & Co eleva previsão de sinergias após concluir compra da Avon	51343	Yahoo Brasil	Classificado	BTG analisa a empresa: Natura	Natura & Co eleva previsão de sinergias após concluir compra da Avon	4597
1019664	BTG Pactual	-	2020-01-06	LarrainVial mantiene la corona: lidera montos transados de 2019	51340	Diario Financiero	Classificado	No Chile, BTG encerra ano com 11% em participação de mercado	LarrainVial mantiene la corona: lidera montos transados de 2019	4596
1023436	BTG Pactual	-	2020-01-13	Conteúdo exclusivo. Para continuar escolha uma opção	51547	Valor Econômico	Classificado	Roupas no Brasil tem alto valor, segundo Índice Zara, do BTG Pactual	Conteúdo exclusivo. Para continuar escolha uma opção	4673
1020316	BTG Pactual	-	2020-01-07	Bancos e Petrobras ditam nova queda do Ibovespa; Marfrig sobe	51392	Terra	Classificado	Ações do BTG	Ações do BTG	4607
1023801	BTG Pactual	-	2020-01-13	Itaú e Banco Indusval entram em comercialização de energia elétrica	51568	Terra	Classificado	BTG opera no mercado elétrico desde 2010	Itaú e Banco Indusval entram em comercialização de energia elétrica	4677
1023803	BTG Pactual	-	2020-01-13	Itaú e Banco Indusval entram em comercialização de energia elétrica	51569	Reuters Brasil	Classificado	BTG opera no mercado elétrico desde 2010	Itaú e Banco Indusval entram em comercialização de energia elétrica	4677
1020611	BTG Pactual	-	2020-01-07	Bancos e Petrobras pressionam 3º queda seguida, mas Ibovespa segue no azul em 2020	51402	Yahoo Brasil	Classificado	Ações do BTG	Bancos e Petrobras pressionam 3º queda seguida, mas Ibovespa segue no azul em 2020	4611
1023484	BTG Pactual	-	2020-01-13	Cinco construtoras devem entrar na Bolsa e movimentar R$ 5 bilhões	51555	Revista IstoÉDinheiro	Classificado	BTG analisa mercado imobiliário	BTG analisa mercado imobiliário	4632
1020766	BTG Pactual	-	2020-01-08	Caixa Seguridade já tem líder para IPO	51413	Diário do Comércio	Classificado	BTG coordena oferta da Caixa	Caixa Seguridade já tem líder para IPO	4618
1022158	BTG Pactual	-	2020-01-10	Ranking InfoMoney-Ibmec 2020: conheça os melhores fundos do país em 3 anos e na década	51474	Infomoney	Classificado	Ranking InfoMoney-Ibmec 2020	Ranking InfoMoney-Ibmec 2020: conheça os melhores fundos do país em 3 anos e na década	4649
1023097	BTG Pactual	-	2020-01-12	Itaú e Bradesco querem permanecer com participação no IRB	51527	Yahoo Brasil	Classificado	BTG citado em CV	Itaú e Bradesco querem permanecer com participação no IRB	4667
1021593	BTG Pactual	-	2020-01-09	Copel quer importar energia do Paraguai; mira vendas no mercado livre no Brasil	51449	UOL	Classificado	BTG importa energia de Uruguai e Argentina desde 2019	Copel quer importar energia do Paraguai; mira vendas no mercado livre no Brasil	4631
1017805	BTG Pactual	-	2020-01-02	Petrobras recebe R$ 2,8 bilhões da Petronas, JBS e BNDES anunciam fim do acordo de acionistas e mais destaques	51295	Infomoney	Classificado	BTG coordena oferta da JBS	BTG coordena oferta da JBS	4572
1021670	BTG Pactual	-	2020-01-09	Os fundos imobiliários mais recomendados para investir em janeiro	51457	Infomoney	Classificado	BTG analisa segmento de shopping centers	Os fundos imobiliários mais recomendados para investir em janeiro	4633
1020184	BTG Pactual	-	2020-01-07	Caixa define sindicato de bancos para IPO de unidade de seguros, dizem fontes	51378	Extra	Classificado	BTG coordena oferta da Caixa	BTG coordena oferta da Caixa	4605
1023843	BTG Pactual	-	2020-01-13	Itaú e Banco Indusval entram em comercialização de energia elétrica	51577	Revista Época Negócios	Classificado	BTG opera no mercado elétrico desde 2010	Itaú e Banco Indusval entram em comercialização de energia elétrica	4677
1019827	BTG Pactual	-	2020-01-06	Natura & Co eleva previsão de sinergias após concluir compra da Avon	51351	MSN	Classificado	BTG analisa a empresa: Natura	Natura & Co eleva previsão de sinergias após concluir compra da Avon	4597
1023817	BTG Pactual	-	2020-01-13	Itaú e Banco Indusval entram em comercialização de energia elétrica	51574	UOL	Classificado	BTG opera no mercado elétrico desde 2010	Itaú e Banco Indusval entram em comercialização de energia elétrica	4677
1024431	BTG Pactual	-	2020-01-14	XP e Alaska lideram crescimento de cotistas em 2019; Adam e Sparta são as que mais perdem investidores	51589	Infomoney	Classificado	Os 30 gestores com maior crescimento do número de cotistas em 2019	XP e Alaska lideram crescimento de cotistas em 2019; Adam e Sparta são as que mais perdem investidores	4685
1023203	BTG Pactual	-	2020-01-12	Brasileiros criam um ‘Ibovespa’ das criptomoedas	51532	Revista IstoÉDinheiro	Classificado	BTG comercializa cotas da Hashdex	Brasileiros criam um 'Ibovespa' das criptomoedas	4661
1022381	BTG Pactual	-	2020-01-10	Mercado vê chance de novo corte do juro básico já em fevereiro	51492	Yahoo Brasil	Classificado	BTG analisa a economia brasileira	Mercado vê chance de novo corte do juro básico já em fevereiro	4654
1020778	BTG Pactual	-	2020-01-08	Coluna do Broadcast	51417	Estadão	Classificado	BTG coordena oferta da Caixa	Coluna do Broadcast	4616
1019944	BTG Pactual	-	2020-01-06	Ibovespa fecha abaixo de 117 mil pontos com tensão EUA-Irã; Petrobras sobe	51355	Yahoo Brasil	Classificado	BTG analisa desempenho da bolsa	Ibovespa recua e vai abaixo de 117 mil pontos com aumento de tensão geopolítica; Natura sobe	4595
